genero,nombreCurso,nota,periodo
Masculino,Formación Ciudadana I : Identidades y Pluralismo,1.1,2023-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,4.1,2023-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,3.8,2023-01-01T00:00:00.000Z
Masculino,Almacenamiento de datos,2.8,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,1.5,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,2.9,2024-03-01T00:00:00.000Z
Otro,Almacenamiento de datos,2.3,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,4.2,2024-03-01T00:00:00.000Z
Femenino,Álgebra lineal,3.4,2024-01-01T00:00:00.000Z
Masculino,Álgebra lineal,3.5,2024-01-01T00:00:00.000Z
Masculino,Álgebra lineal,0.1,2024-01-01T00:00:00.000Z
Masculino,Álgebra lineal,2.3,2024-01-01T00:00:00.000Z
Femenino,Álgebra lineal,4.7,2024-01-01T00:00:00.000Z
Otro,Álgebra lineal,4.2,2021-03-01T00:00:00.000Z
Femenino,Álgebra lineal,2.5,2021-03-01T00:00:00.000Z
Masculino,Álgebra lineal,2.7,2021-03-01T00:00:00.000Z
Otro,Álgebra lineal,0.1,2021-03-01T00:00:00.000Z
Masculino,Álgebra lineal,2.1,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 2,0.6,2022-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,4.9,2022-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,1.1,2022-01-01T00:00:00.000Z
Otro,Electiva Profesional 2,0.4,2022-01-01T00:00:00.000Z
Otro,Electiva Profesional 2,4.0,2022-01-01T00:00:00.000Z
Femenino,Ingles 2,2.6,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,0.5,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,0.5,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,2.2,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,4.6,2021-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,2.3,2022-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,2.8,2022-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,5.0,2022-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,1.3,2022-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,0.8,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,0.3,2024-03-01T00:00:00.000Z
Femenino,Sistemas Operativos,0.7,2024-03-01T00:00:00.000Z
Otro,Sistemas Operativos,2.6,2024-03-01T00:00:00.000Z
Masculino,Sistemas Operativos,3.6,2024-03-01T00:00:00.000Z
Masculino,Sistemas Operativos,3.1,2024-03-01T00:00:00.000Z
Masculino,Álgebra lineal,1.7,2024-01-01T00:00:00.000Z
Otro,Álgebra lineal,3.9,2024-01-01T00:00:00.000Z
Femenino,Álgebra lineal,4.0,2024-01-01T00:00:00.000Z
Masculino,Álgebra lineal,2.1,2024-01-01T00:00:00.000Z
Femenino,Álgebra lineal,1.1,2024-01-01T00:00:00.000Z
Femenino,Ingles 5,4.9,2022-01-01T00:00:00.000Z
Masculino,Ingles 5,4.7,2022-01-01T00:00:00.000Z
Otro,Ingles 5,3.8,2022-01-01T00:00:00.000Z
Otro,Ingles 5,1.8,2022-01-01T00:00:00.000Z
Masculino,Ingles 5,1.0,2022-01-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,3.2,2023-03-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,2.7,2023-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,3.4,2023-03-01T00:00:00.000Z
Otro,Lógica y Matemática Discreta,2.9,2023-03-01T00:00:00.000Z
Otro,Lógica y Matemática Discreta,2.4,2023-03-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,2.7,2024-03-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,3.0,2024-03-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,4.1,2024-03-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,1.8,2024-03-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,2.6,2024-03-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,2.5,2024-03-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,1.3,2024-03-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,1.3,2024-03-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,3.9,2024-03-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,0.1,2024-03-01T00:00:00.000Z
Otro,Ingles 5,0.2,2022-03-01T00:00:00.000Z
Otro,Ingles 5,4.1,2022-03-01T00:00:00.000Z
Otro,Ingles 5,0.7,2022-03-01T00:00:00.000Z
Femenino,Ingles 5,3.5,2022-03-01T00:00:00.000Z
Femenino,Ingles 5,1.0,2022-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),0.6,2023-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.4,2023-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),0.7,2023-03-01T00:00:00.000Z
Otro,ETL (Extracción Transformación y Carga),0.8,2023-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.9,2023-03-01T00:00:00.000Z
Masculino,Electiva Profesional 1,2.7,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 1,4.2,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 1,4.1,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 1,0.7,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 1,0.2,2024-01-01T00:00:00.000Z
Femenino,Ingles 5,0.3,2021-03-01T00:00:00.000Z
Masculino,Ingles 5,3.7,2021-03-01T00:00:00.000Z
Otro,Ingles 5,0.9,2021-03-01T00:00:00.000Z
Otro,Ingles 5,2.4,2021-03-01T00:00:00.000Z
Masculino,Ingles 5,4.5,2021-03-01T00:00:00.000Z
Otro,Ingles 2,0.9,2022-03-01T00:00:00.000Z
Femenino,Ingles 2,3.2,2022-03-01T00:00:00.000Z
Femenino,Ingles 2,3.5,2022-03-01T00:00:00.000Z
Otro,Ingles 2,2.6,2022-03-01T00:00:00.000Z
Femenino,Ingles 2,2.5,2022-03-01T00:00:00.000Z
Otro,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.5,2021-03-01T00:00:00.000Z
Femenino,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.9,2021-03-01T00:00:00.000Z
Masculino,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.1,2021-03-01T00:00:00.000Z
Otro,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.7,2021-03-01T00:00:00.000Z
Otro,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.2,2021-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,1.2,2024-01-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,2.3,2024-01-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,4.5,2024-01-01T00:00:00.000Z
Otro,Lógica y Matemática Discreta,2.9,2024-01-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,3.8,2024-01-01T00:00:00.000Z
Otro,Redes e Infraestructura,5.0,2021-03-01T00:00:00.000Z
Femenino,Redes e Infraestructura,4.1,2021-03-01T00:00:00.000Z
Masculino,Redes e Infraestructura,0.5,2021-03-01T00:00:00.000Z
Masculino,Redes e Infraestructura,4.6,2021-03-01T00:00:00.000Z
Femenino,Redes e Infraestructura,2.3,2021-03-01T00:00:00.000Z
Masculino,Ingles 4,4.0,2022-01-01T00:00:00.000Z
Femenino,Ingles 4,4.6,2022-01-01T00:00:00.000Z
Femenino,Ingles 4,0.6,2022-01-01T00:00:00.000Z
Otro,Ingles 4,4.2,2022-01-01T00:00:00.000Z
Masculino,Ingles 4,2.1,2022-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,3.4,2023-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.7,2023-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,3.5,2023-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,3.2,2023-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,1.9,2023-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,3.4,2022-03-01T00:00:00.000Z
Otro,Inteligencia Artificial,3.6,2022-03-01T00:00:00.000Z
Otro,Inteligencia Artificial,1.5,2022-03-01T00:00:00.000Z
Masculino,Inteligencia Artificial,2.9,2022-03-01T00:00:00.000Z
Otro,Inteligencia Artificial,3.3,2022-03-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,2.9,2023-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,2.6,2023-01-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,0.2,2023-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,4.4,2023-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,0.4,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,0.1,2024-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,1.3,2024-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,4.8,2024-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,3.2,2024-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.4,2024-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,5.0,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 1,1.1,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 1,2.1,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 1,3.6,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 1,5.0,2023-01-01T00:00:00.000Z
Otro,Ingeniería y Sostenibilidad,3.8,2024-03-01T00:00:00.000Z
Otro,Ingeniería y Sostenibilidad,2.9,2024-03-01T00:00:00.000Z
Otro,Ingeniería y Sostenibilidad,0.7,2024-03-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,2.9,2024-03-01T00:00:00.000Z
Otro,Ingeniería y Sostenibilidad,2.0,2024-03-01T00:00:00.000Z
Femenino,Ingles 2,1.3,2022-01-01T00:00:00.000Z
Otro,Ingles 2,2.4,2022-01-01T00:00:00.000Z
Masculino,Ingles 2,2.7,2022-01-01T00:00:00.000Z
Femenino,Ingles 2,0.9,2022-01-01T00:00:00.000Z
Femenino,Ingles 2,0.3,2022-01-01T00:00:00.000Z
Femenino,Almacenamiento de datos,4.4,2021-01-01T00:00:00.000Z
Otro,Almacenamiento de datos,3.1,2021-01-01T00:00:00.000Z
Otro,Almacenamiento de datos,1.9,2021-01-01T00:00:00.000Z
Masculino,Almacenamiento de datos,0.4,2021-01-01T00:00:00.000Z
Otro,Almacenamiento de datos,2.4,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 3,4.8,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.3,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 3,2.0,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.4,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 3,0.5,2021-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,0.6,2022-03-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,0.7,2022-03-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,2.2,2022-03-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,2.2,2022-03-01T00:00:00.000Z
Masculino,Comunicación Oral y Escrita,0.5,2022-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,1.3,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,1.9,2024-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,0.4,2024-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad I,4.3,2024-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,3.2,2024-01-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,2.1,2021-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.8,2021-03-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.8,2021-03-01T00:00:00.000Z
Otro,Matemáticas Fundamentales,2.2,2021-03-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,4.4,2021-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,0.7,2024-01-01T00:00:00.000Z
Otro,Almacenamiento de datos,0.1,2024-01-01T00:00:00.000Z
Masculino,Almacenamiento de datos,4.7,2024-01-01T00:00:00.000Z
Otro,Almacenamiento de datos,4.2,2024-01-01T00:00:00.000Z
Otro,Almacenamiento de datos,4.8,2024-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,2.9,2023-01-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,0.5,2023-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,4.0,2023-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,3.3,2023-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,1.1,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.3,2021-03-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,0.3,2021-03-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,1.8,2021-03-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,1.9,2021-03-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,3.8,2021-03-01T00:00:00.000Z
Otro,Ingles 5,0.5,2021-03-01T00:00:00.000Z
Masculino,Ingles 5,1.1,2021-03-01T00:00:00.000Z
Masculino,Ingles 5,3.7,2021-03-01T00:00:00.000Z
Otro,Ingles 5,4.9,2021-03-01T00:00:00.000Z
Femenino,Ingles 5,3.3,2021-03-01T00:00:00.000Z
Otro,Seminario de Ing. de Datos e IA,3.5,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,2.8,2022-01-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,0.6,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,3.9,2022-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,4.0,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,2.2,2022-03-01T00:00:00.000Z
Femenino,Sistemas Operativos,4.7,2022-03-01T00:00:00.000Z
Femenino,Sistemas Operativos,0.2,2022-03-01T00:00:00.000Z
Femenino,Sistemas Operativos,4.8,2022-03-01T00:00:00.000Z
Otro,Sistemas Operativos,3.8,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,0.3,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 3,0.3,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,3.2,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.8,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,2.2,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 1,1.7,2021-01-01T00:00:00.000Z
Femenino,Electiva Profesional 1,1.2,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 1,2.1,2021-01-01T00:00:00.000Z
Otro,Electiva Profesional 1,2.1,2021-01-01T00:00:00.000Z
Masculino,Electiva Profesional 1,3.5,2021-01-01T00:00:00.000Z
Femenino,Analítica de Datos,0.1,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,0.7,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,3.6,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,1.1,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,1.3,2024-01-01T00:00:00.000Z
Masculino,Ingles 1,4.8,2021-01-01T00:00:00.000Z
Otro,Ingles 1,3.1,2021-01-01T00:00:00.000Z
Femenino,Ingles 1,2.4,2021-01-01T00:00:00.000Z
Masculino,Ingles 1,0.7,2021-01-01T00:00:00.000Z
Masculino,Ingles 1,2.9,2021-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,2.3,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,3.0,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,0.5,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,3.0,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,0.1,2022-01-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,1.3,2022-03-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,2.0,2022-03-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,2.5,2022-03-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,3.2,2022-03-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.7,2022-03-01T00:00:00.000Z
Otro,Cálculo 2,4.8,2023-03-01T00:00:00.000Z
Masculino,Cálculo 2,1.2,2023-03-01T00:00:00.000Z
Masculino,Cálculo 2,3.5,2023-03-01T00:00:00.000Z
Femenino,Cálculo 2,4.1,2023-03-01T00:00:00.000Z
Femenino,Cálculo 2,1.3,2023-03-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,0.4,2023-01-01T00:00:00.000Z
Otro,Formación Ciudadana I : Identidades y Pluralismo,3.9,2023-01-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,1.8,2023-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,0.8,2023-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,3.4,2023-01-01T00:00:00.000Z
Femenino,Ingles 4,3.8,2023-01-01T00:00:00.000Z
Otro,Ingles 4,4.0,2023-01-01T00:00:00.000Z
Masculino,Ingles 4,0.9,2023-01-01T00:00:00.000Z
Masculino,Ingles 4,0.9,2023-01-01T00:00:00.000Z
Femenino,Ingles 4,0.8,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 2,0.8,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,2.2,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 2,4.9,2023-01-01T00:00:00.000Z
Otro,Electiva Profesional 2,4.8,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,0.2,2023-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,2.2,2023-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,4.0,2023-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.9,2023-03-01T00:00:00.000Z
Otro,Electiva profesional 4,0.3,2023-03-01T00:00:00.000Z
Masculino,Electiva profesional 4,4.0,2023-03-01T00:00:00.000Z
Otro,Formación Ciudadana II: Sociedad y Estado,0.1,2024-03-01T00:00:00.000Z
Otro,Formación Ciudadana II: Sociedad y Estado,3.2,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,2.6,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana II: Sociedad y Estado,2.9,2024-03-01T00:00:00.000Z
Otro,Formación Ciudadana II: Sociedad y Estado,4.1,2024-03-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,2.9,2023-03-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,0.4,2023-03-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,2.1,2023-03-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,1.1,2023-03-01T00:00:00.000Z
Otro,Innovación y Emprendimiento,3.4,2023-03-01T00:00:00.000Z
Masculino,Álgebra lineal,2.8,2023-03-01T00:00:00.000Z
Femenino,Álgebra lineal,4.7,2023-03-01T00:00:00.000Z
Masculino,Álgebra lineal,0.8,2023-03-01T00:00:00.000Z
Otro,Álgebra lineal,2.2,2023-03-01T00:00:00.000Z
Femenino,Álgebra lineal,0.1,2023-03-01T00:00:00.000Z
Femenino,Cálculo 1,3.2,2021-01-01T00:00:00.000Z
Femenino,Cálculo 1,0.6,2021-01-01T00:00:00.000Z
Otro,Cálculo 1,2.6,2021-01-01T00:00:00.000Z
Otro,Cálculo 1,1.9,2021-01-01T00:00:00.000Z
Otro,Cálculo 1,3.9,2021-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,0.9,2022-03-01T00:00:00.000Z
Otro,Electiva Profesional 3,3.7,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,0.9,2022-03-01T00:00:00.000Z
Otro,Electiva Profesional 3,2.5,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,0.5,2022-03-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,3.5,2023-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,1.7,2023-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,0.1,2023-01-01T00:00:00.000Z
Otro,Electiva de  Ciencias Sociales,2.6,2023-01-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,3.5,2023-01-01T00:00:00.000Z
Masculino,Ingles 3,3.9,2022-03-01T00:00:00.000Z
Femenino,Ingles 3,2.7,2022-03-01T00:00:00.000Z
Femenino,Ingles 3,4.5,2022-03-01T00:00:00.000Z
Femenino,Ingles 3,3.5,2022-03-01T00:00:00.000Z
Otro,Ingles 3,2.3,2022-03-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,1.5,2023-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,2.4,2023-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,4.8,2023-01-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,1.9,2023-01-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,1.0,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,0.4,2024-03-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.0,2024-03-01T00:00:00.000Z
Otro,Electiva de Lectura y Escritura,4.4,2024-03-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,4.4,2024-03-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,1.3,2024-03-01T00:00:00.000Z
Otro,Ingles 4,3.0,2021-03-01T00:00:00.000Z
Otro,Ingles 4,2.9,2021-03-01T00:00:00.000Z
Femenino,Ingles 4,0.4,2021-03-01T00:00:00.000Z
Femenino,Ingles 4,3.5,2021-03-01T00:00:00.000Z
Otro,Ingles 4,3.4,2021-03-01T00:00:00.000Z
Femenino,Ingles 5,0.5,2022-01-01T00:00:00.000Z
Masculino,Ingles 5,3.1,2022-01-01T00:00:00.000Z
Masculino,Ingles 5,2.6,2022-01-01T00:00:00.000Z
Otro,Ingles 5,4.0,2022-01-01T00:00:00.000Z
Femenino,Ingles 5,1.5,2022-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,2.4,2024-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,2.3,2024-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,3.3,2024-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,2.7,2024-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,4.0,2024-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad I,1.0,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,3.5,2022-03-01T00:00:00.000Z
Otro,Estadística y Probabilidad I,1.2,2022-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad I,1.2,2022-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad I,1.3,2022-03-01T00:00:00.000Z
Otro,Electiva Libre I,1.6,2023-01-01T00:00:00.000Z
Otro,Electiva Libre I,0.0,2023-01-01T00:00:00.000Z
Masculino,Electiva Libre I,4.5,2023-01-01T00:00:00.000Z
Masculino,Electiva Libre I,3.7,2023-01-01T00:00:00.000Z
Otro,Electiva Libre I,0.1,2023-01-01T00:00:00.000Z
Otro,Cálculo 2,0.1,2021-01-01T00:00:00.000Z
Masculino,Cálculo 2,1.6,2021-01-01T00:00:00.000Z
Masculino,Cálculo 2,2.7,2021-01-01T00:00:00.000Z
Masculino,Cálculo 2,2.3,2021-01-01T00:00:00.000Z
Masculino,Cálculo 2,0.5,2021-01-01T00:00:00.000Z
Masculino,Ingles 4,4.4,2024-01-01T00:00:00.000Z
Masculino,Ingles 4,3.3,2024-01-01T00:00:00.000Z
Otro,Ingles 4,0.3,2024-01-01T00:00:00.000Z
Femenino,Ingles 4,2.8,2024-01-01T00:00:00.000Z
Otro,Ingles 4,1.8,2024-01-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,0.7,2022-03-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,3.9,2022-03-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,1.6,2022-03-01T00:00:00.000Z
Femenino,Comunicación Oral y Escrita,0.8,2022-03-01T00:00:00.000Z
Otro,Comunicación Oral y Escrita,3.0,2022-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,4.5,2023-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,0.8,2023-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,3.9,2023-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,3.0,2023-01-01T00:00:00.000Z
Otro,Estadística y Probabilidad II,4.5,2023-01-01T00:00:00.000Z
Masculino,Ingles 3,2.1,2024-01-01T00:00:00.000Z
Otro,Ingles 3,2.8,2024-01-01T00:00:00.000Z
Otro,Ingles 3,1.9,2024-01-01T00:00:00.000Z
Femenino,Ingles 3,0.1,2024-01-01T00:00:00.000Z
Otro,Ingles 3,3.8,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,0.4,2022-03-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,4.0,2022-03-01T00:00:00.000Z
Otro,Formación Ciudadana I : Identidades y Pluralismo,2.4,2022-03-01T00:00:00.000Z
Otro,Formación Ciudadana I : Identidades y Pluralismo,4.7,2022-03-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,1.2,2022-03-01T00:00:00.000Z
Otro,Ingles 3,1.8,2022-03-01T00:00:00.000Z
Masculino,Ingles 3,0.9,2022-03-01T00:00:00.000Z
Femenino,Ingles 3,4.6,2022-03-01T00:00:00.000Z
Masculino,Ingles 3,0.5,2022-03-01T00:00:00.000Z
