necesidadesEspecialesEducacion,nombreCurso,nota,periodo
si,Estadística y Probabilidad II,4.4,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.0,2024-01-01T00:00:00.000Z
si,Estadística y Probabilidad II,2.8,2024-01-01T00:00:00.000Z
si,Estadística y Probabilidad II,3.1,2024-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,2.4,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,4.7,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,3.1,2024-03-01T00:00:00.000Z
no,Comunicación Oral y Escrita,0.3,2024-03-01T00:00:00.000Z
si,Comunicación Oral y Escrita,2.0,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),0.1,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),2.0,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),3.7,2024-03-01T00:00:00.000Z
si,ETL (Extracción Transformación y Carga),3.0,2024-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),1.2,2024-03-01T00:00:00.000Z
si,Ingles 1,1.3,2024-03-01T00:00:00.000Z
si,Ingles 1,2.4,2024-03-01T00:00:00.000Z
si,Ingles 1,4.4,2024-03-01T00:00:00.000Z
no,Ingles 1,1.7,2024-03-01T00:00:00.000Z
no,Ingles 1,0.5,2024-03-01T00:00:00.000Z
no,Almacenamiento de datos,0.7,2023-03-01T00:00:00.000Z
no,Almacenamiento de datos,2.8,2023-03-01T00:00:00.000Z
no,Almacenamiento de datos,2.3,2023-03-01T00:00:00.000Z
no,Almacenamiento de datos,0.1,2023-03-01T00:00:00.000Z
si,Almacenamiento de datos,4.3,2023-03-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,5.0,2021-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,0.4,2021-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.8,2021-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,3.2,2021-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,4.2,2021-01-01T00:00:00.000Z
si,Analítica de Datos,1.1,2022-03-01T00:00:00.000Z
no,Analítica de Datos,2.7,2022-03-01T00:00:00.000Z
no,Analítica de Datos,3.3,2022-03-01T00:00:00.000Z
no,Analítica de Datos,5.0,2022-03-01T00:00:00.000Z
no,Analítica de Datos,1.1,2022-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,3.9,2024-03-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,4.3,2024-03-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,0.6,2024-03-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,1.5,2024-03-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.2,2024-03-01T00:00:00.000Z
si,Programación,4.0,2022-03-01T00:00:00.000Z
no,Programación,4.9,2022-03-01T00:00:00.000Z
no,Programación,0.2,2022-03-01T00:00:00.000Z
no,Programación,3.1,2022-03-01T00:00:00.000Z
no,Programación,3.8,2022-03-01T00:00:00.000Z
si,Estadística y Probabilidad II,0.7,2022-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,2.0,2022-01-01T00:00:00.000Z
si,Estadística y Probabilidad II,4.2,2022-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.2,2022-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,1.6,2022-01-01T00:00:00.000Z
si,Cálculo 1,0.9,2024-03-01T00:00:00.000Z
si,Cálculo 1,3.5,2024-03-01T00:00:00.000Z
no,Cálculo 1,1.9,2024-03-01T00:00:00.000Z
si,Cálculo 1,1.1,2024-03-01T00:00:00.000Z
no,Cálculo 1,0.7,2024-03-01T00:00:00.000Z
no,Electiva Libre I,2.6,2023-01-01T00:00:00.000Z
si,Electiva Libre I,4.1,2023-01-01T00:00:00.000Z
no,Electiva Libre I,1.4,2023-01-01T00:00:00.000Z
si,Electiva Libre I,2.9,2023-01-01T00:00:00.000Z
no,Electiva Libre I,3.1,2023-01-01T00:00:00.000Z
si,Programación,3.6,2023-03-01T00:00:00.000Z
no,Programación,2.7,2023-03-01T00:00:00.000Z
no,Programación,3.7,2023-03-01T00:00:00.000Z
no,Programación,3.3,2023-03-01T00:00:00.000Z
si,Programación,3.5,2023-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.1,2024-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,2.3,2024-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,0.9,2024-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,2.7,2024-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,0.1,2024-03-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,1.9,2023-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,1.2,2023-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,3.4,2023-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,2.1,2023-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,4.7,2023-01-01T00:00:00.000Z
si,Formación Ciudadana II: Sociedad y Estado,3.7,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.4,2022-01-01T00:00:00.000Z
si,Formación Ciudadana II: Sociedad y Estado,3.0,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.1,2022-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.1,2022-01-01T00:00:00.000Z
no,Programación,0.9,2024-01-01T00:00:00.000Z
si,Programación,1.0,2024-01-01T00:00:00.000Z
no,Programación,2.0,2024-01-01T00:00:00.000Z
no,Programación,3.6,2024-01-01T00:00:00.000Z
no,Programación,0.0,2024-01-01T00:00:00.000Z
si,Matemáticas Fundamentales,4.7,2024-03-01T00:00:00.000Z
si,Matemáticas Fundamentales,0.5,2024-03-01T00:00:00.000Z
si,Matemáticas Fundamentales,2.3,2024-03-01T00:00:00.000Z
si,Matemáticas Fundamentales,4.3,2024-03-01T00:00:00.000Z
si,Matemáticas Fundamentales,0.7,2024-03-01T00:00:00.000Z
si,Electiva Profesional 1,4.8,2024-03-01T00:00:00.000Z
no,Electiva Profesional 1,2.8,2024-03-01T00:00:00.000Z
si,Electiva Profesional 1,2.0,2024-03-01T00:00:00.000Z
no,Electiva Profesional 1,3.2,2024-03-01T00:00:00.000Z
si,Electiva Profesional 1,2.1,2024-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,0.2,2024-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.0,2024-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.1,2024-03-01T00:00:00.000Z
si,Seminario de Ing. de Datos e IA,1.9,2024-03-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,3.3,2024-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,3.2,2023-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.4,2023-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,0.3,2023-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,0.0,2023-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,4.4,2023-03-01T00:00:00.000Z
no,Electiva Profesional 5,4.3,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.9,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.8,2021-01-01T00:00:00.000Z
si,Electiva Profesional 5,3.8,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.6,2021-01-01T00:00:00.000Z
si,ETL (Extracción Transformación y Carga),3.8,2021-03-01T00:00:00.000Z
si,ETL (Extracción Transformación y Carga),4.1,2021-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),0.0,2021-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),2.6,2021-03-01T00:00:00.000Z
no,ETL (Extracción Transformación y Carga),4.2,2021-03-01T00:00:00.000Z
si,Electiva de Lectura y Escritura,4.0,2024-01-01T00:00:00.000Z
si,Electiva de Lectura y Escritura,3.2,2024-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,1.2,2024-01-01T00:00:00.000Z
si,Electiva de Lectura y Escritura,4.4,2024-01-01T00:00:00.000Z
no,Electiva de Lectura y Escritura,4.7,2024-01-01T00:00:00.000Z
si,Ingles 3,0.2,2022-01-01T00:00:00.000Z
si,Ingles 3,1.3,2022-01-01T00:00:00.000Z
si,Ingles 3,0.1,2022-01-01T00:00:00.000Z
si,Ingles 3,1.6,2022-01-01T00:00:00.000Z
no,Ingles 3,3.8,2022-01-01T00:00:00.000Z
si,Estadística y Probabilidad II,4.0,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,1.7,2023-01-01T00:00:00.000Z
si,Estadística y Probabilidad II,2.7,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,4.8,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad II,3.0,2023-01-01T00:00:00.000Z
si,Administración para Ingenieros,1.6,2021-01-01T00:00:00.000Z
si,Administración para Ingenieros,1.8,2021-01-01T00:00:00.000Z
no,Administración para Ingenieros,1.0,2021-01-01T00:00:00.000Z
no,Administración para Ingenieros,2.6,2021-01-01T00:00:00.000Z
si,Administración para Ingenieros,3.6,2021-01-01T00:00:00.000Z
no,Álgebra lineal,3.7,2021-03-01T00:00:00.000Z
no,Álgebra lineal,1.6,2021-03-01T00:00:00.000Z
no,Álgebra lineal,3.7,2021-03-01T00:00:00.000Z
no,Álgebra lineal,3.3,2021-03-01T00:00:00.000Z
no,Álgebra lineal,1.8,2021-03-01T00:00:00.000Z
no,Ingles 1,3.1,2021-03-01T00:00:00.000Z
si,Ingles 1,2.6,2021-03-01T00:00:00.000Z
si,Ingles 1,2.3,2021-03-01T00:00:00.000Z
no,Ingles 1,0.6,2021-03-01T00:00:00.000Z
si,Ingles 1,3.7,2021-03-01T00:00:00.000Z
si,Electiva Profesional 2,1.6,2021-01-01T00:00:00.000Z
si,Electiva Profesional 2,0.8,2021-01-01T00:00:00.000Z
no,Electiva Profesional 2,1.0,2021-01-01T00:00:00.000Z
no,Electiva Profesional 2,1.7,2021-01-01T00:00:00.000Z
no,Electiva Profesional 2,0.3,2021-01-01T00:00:00.000Z
si,Seminario de Ing. de Datos e IA,1.1,2024-01-01T00:00:00.000Z
no,Seminario de Ing. de Datos e IA,1.4,2024-01-01T00:00:00.000Z
si,Seminario de Ing. de Datos e IA,0.4,2024-01-01T00:00:00.000Z
si,Seminario de Ing. de Datos e IA,4.5,2024-01-01T00:00:00.000Z
si,Seminario de Ing. de Datos e IA,3.3,2024-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.4,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,4.6,2023-01-01T00:00:00.000Z
si,Estadística y Probabilidad I,1.5,2023-01-01T00:00:00.000Z
si,Estadística y Probabilidad I,4.8,2023-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,0.8,2023-01-01T00:00:00.000Z
si,Administración para Ingenieros,2.1,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,1.5,2022-01-01T00:00:00.000Z
si,Administración para Ingenieros,1.1,2022-01-01T00:00:00.000Z
si,Administración para Ingenieros,2.2,2022-01-01T00:00:00.000Z
si,Administración para Ingenieros,0.2,2022-01-01T00:00:00.000Z
si,Ingles 1,5.0,2023-01-01T00:00:00.000Z
si,Ingles 1,4.7,2023-01-01T00:00:00.000Z
no,Ingles 1,1.0,2023-01-01T00:00:00.000Z
si,Ingles 1,0.0,2023-01-01T00:00:00.000Z
no,Ingles 1,2.9,2023-01-01T00:00:00.000Z
no,Electiva Profesional 1,4.3,2022-03-01T00:00:00.000Z
no,Electiva Profesional 1,1.5,2022-03-01T00:00:00.000Z
si,Electiva Profesional 1,3.3,2022-03-01T00:00:00.000Z
si,Electiva Profesional 1,0.5,2022-03-01T00:00:00.000Z
no,Electiva Profesional 1,4.3,2022-03-01T00:00:00.000Z
si,Electiva Libre I,1.7,2023-03-01T00:00:00.000Z
si,Electiva Libre I,4.7,2023-03-01T00:00:00.000Z
no,Electiva Libre I,3.2,2023-03-01T00:00:00.000Z
no,Electiva Libre I,4.4,2023-03-01T00:00:00.000Z
no,Electiva Libre I,0.4,2023-03-01T00:00:00.000Z
si,Ingles 4,2.9,2024-03-01T00:00:00.000Z
si,Ingles 4,1.8,2024-03-01T00:00:00.000Z
si,Ingles 4,0.6,2024-03-01T00:00:00.000Z
si,Ingles 4,0.7,2024-03-01T00:00:00.000Z
si,Ingles 4,0.7,2024-03-01T00:00:00.000Z
no,Programación,2.1,2021-01-01T00:00:00.000Z
no,Programación,2.7,2021-01-01T00:00:00.000Z
no,Programación,2.6,2021-01-01T00:00:00.000Z
si,Programación,1.1,2021-01-01T00:00:00.000Z
no,Programación,2.1,2021-01-01T00:00:00.000Z
si,Electiva Profesional 1,1.3,2023-03-01T00:00:00.000Z
si,Electiva Profesional 1,3.8,2023-03-01T00:00:00.000Z
si,Electiva Profesional 1,2.9,2023-03-01T00:00:00.000Z
no,Electiva Profesional 1,2.2,2023-03-01T00:00:00.000Z
si,Electiva Profesional 1,3.8,2023-03-01T00:00:00.000Z
no,Ingles 3,3.3,2021-01-01T00:00:00.000Z
no,Ingles 3,2.7,2021-01-01T00:00:00.000Z
no,Ingles 3,0.7,2021-01-01T00:00:00.000Z
si,Ingles 3,2.1,2021-01-01T00:00:00.000Z
si,Ingles 3,2.3,2021-01-01T00:00:00.000Z
no,Programación,4.5,2023-03-01T00:00:00.000Z
si,Programación,0.6,2023-03-01T00:00:00.000Z
si,Programación,4.6,2023-03-01T00:00:00.000Z
si,Programación,0.3,2023-03-01T00:00:00.000Z
no,Programación,2.7,2023-03-01T00:00:00.000Z
no,Cálculo 2,4.1,2022-03-01T00:00:00.000Z
no,Cálculo 2,2.5,2022-03-01T00:00:00.000Z
si,Cálculo 2,4.5,2022-03-01T00:00:00.000Z
no,Cálculo 2,0.1,2022-03-01T00:00:00.000Z
no,Cálculo 2,4.6,2022-03-01T00:00:00.000Z
no,Analítica de Datos,1.4,2022-03-01T00:00:00.000Z
si,Analítica de Datos,1.3,2022-03-01T00:00:00.000Z
si,Analítica de Datos,1.8,2022-03-01T00:00:00.000Z
no,Analítica de Datos,3.4,2022-03-01T00:00:00.000Z
si,Analítica de Datos,2.6,2022-03-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,0.6,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,1.0,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.6,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,2.1,2024-01-01T00:00:00.000Z
no,Formación Ciudadana II: Sociedad y Estado,4.8,2024-01-01T00:00:00.000Z
si,Innovación y Emprendimiento,0.9,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,4.0,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,0.9,2022-01-01T00:00:00.000Z
no,Innovación y Emprendimiento,0.7,2022-01-01T00:00:00.000Z
si,Innovación y Emprendimiento,0.1,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.0,2022-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,3.8,2022-03-01T00:00:00.000Z
no,Matemáticas Fundamentales,3.5,2022-03-01T00:00:00.000Z
si,Matemáticas Fundamentales,4.8,2022-03-01T00:00:00.000Z
si,Matemáticas Fundamentales,4.5,2022-03-01T00:00:00.000Z
no,Analítica de Datos,2.6,2024-03-01T00:00:00.000Z
no,Analítica de Datos,0.8,2024-03-01T00:00:00.000Z
si,Analítica de Datos,3.8,2024-03-01T00:00:00.000Z
no,Analítica de Datos,0.8,2024-03-01T00:00:00.000Z
si,Analítica de Datos,2.4,2024-03-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,0.3,2024-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,2.0,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.8,2024-01-01T00:00:00.000Z
si,Ingeniería y Sostenibilidad,1.5,2024-01-01T00:00:00.000Z
no,Ingeniería y Sostenibilidad,0.7,2024-01-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,4.2,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.1,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.6,2022-01-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,1.6,2022-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,4.6,2022-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,0.4,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.5,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.6,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.2,2023-01-01T00:00:00.000Z
si,Formación Ciudadana I : Identidades y Pluralismo,1.9,2023-01-01T00:00:00.000Z
si,Seguridad de la Información,0.2,2021-03-01T00:00:00.000Z
si,Seguridad de la Información,3.2,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,4.1,2021-03-01T00:00:00.000Z
si,Seguridad de la Información,0.7,2021-03-01T00:00:00.000Z
no,Seguridad de la Información,4.8,2021-03-01T00:00:00.000Z
no,Redes e Infraestructura,1.7,2021-03-01T00:00:00.000Z
si,Redes e Infraestructura,2.1,2021-03-01T00:00:00.000Z
si,Redes e Infraestructura,3.6,2021-03-01T00:00:00.000Z
si,Redes e Infraestructura,3.1,2021-03-01T00:00:00.000Z
si,Redes e Infraestructura,1.1,2021-03-01T00:00:00.000Z
si,Comunicación Oral y Escrita,3.1,2021-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,3.7,2021-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,2.5,2021-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,3.0,2021-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,2.3,2021-01-01T00:00:00.000Z
no,Inteligencia Artificial,2.9,2021-01-01T00:00:00.000Z
no,Inteligencia Artificial,4.3,2021-01-01T00:00:00.000Z
no,Inteligencia Artificial,4.9,2021-01-01T00:00:00.000Z
no,Inteligencia Artificial,3.1,2021-01-01T00:00:00.000Z
si,Inteligencia Artificial,2.3,2021-01-01T00:00:00.000Z
si,Electiva profesional 4,4.4,2021-03-01T00:00:00.000Z
si,Electiva profesional 4,2.5,2021-03-01T00:00:00.000Z
si,Electiva profesional 4,2.0,2021-03-01T00:00:00.000Z
si,Electiva profesional 4,4.8,2021-03-01T00:00:00.000Z
si,Electiva profesional 4,4.8,2021-03-01T00:00:00.000Z
no,Electiva Profesional 5,2.2,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,0.2,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,2.5,2021-01-01T00:00:00.000Z
no,Electiva Profesional 5,3.9,2021-01-01T00:00:00.000Z
si,Electiva Profesional 5,2.8,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.7,2023-01-01T00:00:00.000Z
si,Formación Ciudadana I : Identidades y Pluralismo,2.6,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.0,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.6,2023-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,2.4,2023-01-01T00:00:00.000Z
no,Administración para Ingenieros,1.3,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,4.4,2022-01-01T00:00:00.000Z
si,Administración para Ingenieros,0.2,2022-01-01T00:00:00.000Z
si,Administración para Ingenieros,0.7,2022-01-01T00:00:00.000Z
no,Administración para Ingenieros,3.2,2022-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.0,2021-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,1.3,2021-01-01T00:00:00.000Z
no,Matemáticas Fundamentales,4.0,2021-01-01T00:00:00.000Z
si,Matemáticas Fundamentales,0.1,2021-01-01T00:00:00.000Z
si,Matemáticas Fundamentales,0.7,2021-01-01T00:00:00.000Z
no,Electiva Libre I,4.5,2021-01-01T00:00:00.000Z
si,Electiva Libre I,4.4,2021-01-01T00:00:00.000Z
no,Electiva Libre I,1.6,2021-01-01T00:00:00.000Z
no,Electiva Libre I,0.8,2021-01-01T00:00:00.000Z
no,Electiva Libre I,4.4,2021-01-01T00:00:00.000Z
si,Inteligencia Artificial,3.9,2021-01-01T00:00:00.000Z
si,Inteligencia Artificial,0.3,2021-01-01T00:00:00.000Z
no,Inteligencia Artificial,4.6,2021-01-01T00:00:00.000Z
si,Inteligencia Artificial,4.9,2021-01-01T00:00:00.000Z
no,Inteligencia Artificial,4.2,2021-01-01T00:00:00.000Z
si,Ingles 1,3.1,2023-01-01T00:00:00.000Z
no,Ingles 1,3.9,2023-01-01T00:00:00.000Z
si,Ingles 1,0.0,2023-01-01T00:00:00.000Z
no,Ingles 1,1.3,2023-01-01T00:00:00.000Z
si,Ingles 1,4.8,2023-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,1.1,2024-01-01T00:00:00.000Z
no,Comunicación Oral y Escrita,3.6,2024-01-01T00:00:00.000Z
no,Comunicación Oral y Escrita,0.0,2024-01-01T00:00:00.000Z
si,Comunicación Oral y Escrita,4.4,2024-01-01T00:00:00.000Z
no,Comunicación Oral y Escrita,3.0,2024-01-01T00:00:00.000Z
no,Seguridad de la Información,1.2,2022-01-01T00:00:00.000Z
no,Seguridad de la Información,1.5,2022-01-01T00:00:00.000Z
no,Seguridad de la Información,3.8,2022-01-01T00:00:00.000Z
si,Seguridad de la Información,2.2,2022-01-01T00:00:00.000Z
si,Seguridad de la Información,1.0,2022-01-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,3.3,2023-01-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,1.4,2023-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,1.0,2023-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,0.3,2023-01-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,0.7,2023-01-01T00:00:00.000Z
si,Formación Ciudadana I : Identidades y Pluralismo,4.4,2021-01-01T00:00:00.000Z
si,Formación Ciudadana I : Identidades y Pluralismo,1.7,2021-01-01T00:00:00.000Z
si,Formación Ciudadana I : Identidades y Pluralismo,0.1,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,3.8,2021-01-01T00:00:00.000Z
no,Formación Ciudadana I : Identidades y Pluralismo,1.4,2021-01-01T00:00:00.000Z
no,Seguridad de la Información,4.4,2022-03-01T00:00:00.000Z
si,Seguridad de la Información,1.2,2022-03-01T00:00:00.000Z
no,Seguridad de la Información,0.6,2022-03-01T00:00:00.000Z
si,Seguridad de la Información,3.7,2022-03-01T00:00:00.000Z
si,Seguridad de la Información,2.5,2022-03-01T00:00:00.000Z
si,Álgebra lineal,2.7,2023-01-01T00:00:00.000Z
si,Álgebra lineal,2.4,2023-01-01T00:00:00.000Z
no,Álgebra lineal,0.7,2023-01-01T00:00:00.000Z
no,Álgebra lineal,4.8,2023-01-01T00:00:00.000Z
no,Álgebra lineal,2.1,2023-01-01T00:00:00.000Z
si,Innovación y Emprendimiento,0.4,2022-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,0.9,2022-03-01T00:00:00.000Z
si,Innovación y Emprendimiento,3.9,2022-03-01T00:00:00.000Z
no,Innovación y Emprendimiento,2.0,2022-03-01T00:00:00.000Z
si,Innovación y Emprendimiento,1.9,2022-03-01T00:00:00.000Z
no,Estadística y Probabilidad I,3.2,2022-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,1.9,2022-01-01T00:00:00.000Z
no,Estadística y Probabilidad I,1.0,2022-01-01T00:00:00.000Z
si,Estadística y Probabilidad I,2.6,2022-01-01T00:00:00.000Z
si,Estadística y Probabilidad I,3.7,2022-01-01T00:00:00.000Z
si,Electiva Profesional 3,2.2,2023-01-01T00:00:00.000Z
si,Electiva Profesional 3,4.1,2023-01-01T00:00:00.000Z
no,Electiva Profesional 3,4.4,2023-01-01T00:00:00.000Z
no,Electiva Profesional 3,3.8,2023-01-01T00:00:00.000Z
si,Electiva Profesional 3,3.7,2023-01-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,1.4,2021-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,0.0,2021-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,0.6,2021-03-01T00:00:00.000Z
si,Legislación y Ética en el Manejo de Datos,4.7,2021-03-01T00:00:00.000Z
no,Legislación y Ética en el Manejo de Datos,4.7,2021-03-01T00:00:00.000Z
si,Álgebra lineal,4.0,2023-03-01T00:00:00.000Z
si,Álgebra lineal,1.8,2023-03-01T00:00:00.000Z
no,Álgebra lineal,0.4,2023-03-01T00:00:00.000Z
no,Álgebra lineal,2.4,2023-03-01T00:00:00.000Z
no,Álgebra lineal,1.6,2023-03-01T00:00:00.000Z
si,Ingles 4,4.8,2023-01-01T00:00:00.000Z
si,Ingles 4,3.3,2023-01-01T00:00:00.000Z
si,Ingles 4,0.0,2023-01-01T00:00:00.000Z
si,Ingles 4,3.1,2023-01-01T00:00:00.000Z
si,Ingles 4,4.4,2023-01-01T00:00:00.000Z
si,Redes e Infraestructura,2.4,2023-01-01T00:00:00.000Z
si,Redes e Infraestructura,2.6,2023-01-01T00:00:00.000Z
no,Redes e Infraestructura,0.5,2023-01-01T00:00:00.000Z
no,Redes e Infraestructura,1.5,2023-01-01T00:00:00.000Z
si,Redes e Infraestructura,2.5,2023-01-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,2.1,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,0.8,2022-03-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,0.5,2022-03-01T00:00:00.000Z
si,Formación Ciudadana III: Paz y Convivencia,2.8,2022-03-01T00:00:00.000Z
no,Formación Ciudadana III: Paz y Convivencia,4.9,2022-03-01T00:00:00.000Z
si,Ingles 4,1.9,2024-03-01T00:00:00.000Z
si,Ingles 4,3.4,2024-03-01T00:00:00.000Z
no,Ingles 4,4.6,2024-03-01T00:00:00.000Z
si,Ingles 4,0.1,2024-03-01T00:00:00.000Z
