estadoCivil,nombreCurso,nota,periodo
Casado,Electiva Profesional 2,2.1,2024-03-01T00:00:00.000Z
Viudo,Electiva Profesional 2,4.2,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.8,2024-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 2,2.3,2024-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 1,1.5,2023-03-01T00:00:00.000Z
Viudo,Electiva Profesional 1,0.8,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.8,2023-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 1,0.8,2023-03-01T00:00:00.000Z
Viudo,Electiva Profesional 1,4.1,2023-03-01T00:00:00.000Z
Viudo,Ingles 4,1.3,2024-01-01T00:00:00.000Z
Casado,Ingles 4,3.7,2024-01-01T00:00:00.000Z
Casado,Ingles 4,3.2,2024-01-01T00:00:00.000Z
Divorciado,Ingles 4,3.3,2024-01-01T00:00:00.000Z
Casado,Ingles 4,1.6,2024-01-01T00:00:00.000Z
Union libre,Ingles 2,4.4,2023-01-01T00:00:00.000Z
Soltero,Ingles 2,2.7,2023-01-01T00:00:00.000Z
Divorciado,Ingles 2,3.2,2023-01-01T00:00:00.000Z
Viudo,Ingles 2,4.7,2023-01-01T00:00:00.000Z
Soltero,Ingles 2,4.2,2023-01-01T00:00:00.000Z
Viudo,Formación Ciudadana III: Paz y Convivencia,1.8,2024-01-01T00:00:00.000Z
Casado,Formación Ciudadana III: Paz y Convivencia,4.0,2024-01-01T00:00:00.000Z
Viudo,Formación Ciudadana III: Paz y Convivencia,2.7,2024-01-01T00:00:00.000Z
Casado,Formación Ciudadana III: Paz y Convivencia,2.9,2024-01-01T00:00:00.000Z
Casado,Formación Ciudadana III: Paz y Convivencia,1.2,2024-01-01T00:00:00.000Z
Union libre,Almacenamiento de datos,4.1,2021-03-01T00:00:00.000Z
Divorciado,Almacenamiento de datos,4.8,2021-03-01T00:00:00.000Z
Divorciado,Almacenamiento de datos,0.8,2021-03-01T00:00:00.000Z
Casado,Almacenamiento de datos,3.7,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.2,2021-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 5,5.0,2024-03-01T00:00:00.000Z
Union libre,Electiva Profesional 5,1.7,2024-03-01T00:00:00.000Z
Union libre,Electiva Profesional 5,3.9,2024-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 5,4.0,2024-03-01T00:00:00.000Z
Viudo,Electiva Profesional 5,1.7,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.3,2024-03-01T00:00:00.000Z
Union libre,Electiva Profesional 2,4.9,2024-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 2,2.3,2024-03-01T00:00:00.000Z
Viudo,Electiva Profesional 2,0.2,2024-03-01T00:00:00.000Z
Union libre,Electiva Profesional 2,1.1,2024-03-01T00:00:00.000Z
Union libre,Comunicación Oral y Escrita,4.0,2021-03-01T00:00:00.000Z
Viudo,Comunicación Oral y Escrita,2.4,2021-03-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,2.7,2021-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,3.8,2021-03-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,4.1,2021-03-01T00:00:00.000Z
Divorciado,Inteligencia Artificial,0.5,2022-03-01T00:00:00.000Z
Divorciado,Inteligencia Artificial,3.6,2022-03-01T00:00:00.000Z
Union libre,Inteligencia Artificial,1.0,2022-03-01T00:00:00.000Z
Divorciado,Inteligencia Artificial,2.8,2022-03-01T00:00:00.000Z
Union libre,Inteligencia Artificial,1.6,2022-03-01T00:00:00.000Z
Divorciado,Álgebra lineal,1.6,2022-03-01T00:00:00.000Z
Union libre,Álgebra lineal,0.7,2022-03-01T00:00:00.000Z
Union libre,Álgebra lineal,1.0,2022-03-01T00:00:00.000Z
Viudo,Álgebra lineal,0.6,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,3.5,2022-03-01T00:00:00.000Z
Divorciado,Programación,2.5,2024-03-01T00:00:00.000Z
Union libre,Programación,2.2,2024-03-01T00:00:00.000Z
Casado,Programación,2.9,2024-03-01T00:00:00.000Z
Soltero,Programación,4.0,2024-03-01T00:00:00.000Z
Divorciado,Programación,3.1,2024-03-01T00:00:00.000Z
Viudo,Inteligencia Artificial,4.4,2021-03-01T00:00:00.000Z
Divorciado,Inteligencia Artificial,3.3,2021-03-01T00:00:00.000Z
Union libre,Inteligencia Artificial,2.5,2021-03-01T00:00:00.000Z
Casado,Inteligencia Artificial,4.2,2021-03-01T00:00:00.000Z
Casado,Inteligencia Artificial,1.7,2021-03-01T00:00:00.000Z
Casado,Álgebra lineal,0.7,2021-01-01T00:00:00.000Z
Viudo,Álgebra lineal,0.9,2021-01-01T00:00:00.000Z
Union libre,Álgebra lineal,2.3,2021-01-01T00:00:00.000Z
Casado,Álgebra lineal,4.7,2021-01-01T00:00:00.000Z
Casado,Álgebra lineal,0.8,2021-01-01T00:00:00.000Z
Viudo,Almacenamiento de datos,2.8,2021-03-01T00:00:00.000Z
Divorciado,Almacenamiento de datos,1.1,2021-03-01T00:00:00.000Z
Divorciado,Almacenamiento de datos,1.8,2021-03-01T00:00:00.000Z
Union libre,Almacenamiento de datos,4.8,2021-03-01T00:00:00.000Z
Viudo,Almacenamiento de datos,3.7,2021-03-01T00:00:00.000Z
Casado,Formación Ciudadana I : Identidades y Pluralismo,3.4,2023-01-01T00:00:00.000Z
Casado,Formación Ciudadana I : Identidades y Pluralismo,3.2,2023-01-01T00:00:00.000Z
Soltero,Formación Ciudadana I : Identidades y Pluralismo,1.6,2023-01-01T00:00:00.000Z
Union libre,Formación Ciudadana I : Identidades y Pluralismo,1.9,2023-01-01T00:00:00.000Z
Viudo,Formación Ciudadana I : Identidades y Pluralismo,2.5,2023-01-01T00:00:00.000Z
Divorciado,Cálculo 1,1.5,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.0,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.6,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,2.4,2023-01-01T00:00:00.000Z
Divorciado,Cálculo 1,0.2,2023-01-01T00:00:00.000Z
Viudo,Comunicación Oral y Escrita,2.6,2021-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,3.3,2021-03-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,0.8,2021-03-01T00:00:00.000Z
Viudo,Comunicación Oral y Escrita,1.0,2021-03-01T00:00:00.000Z
Union libre,Comunicación Oral y Escrita,4.1,2021-03-01T00:00:00.000Z
Casado,Electiva de  Ciencias Sociales,1.1,2022-03-01T00:00:00.000Z
Viudo,Electiva de  Ciencias Sociales,0.5,2022-03-01T00:00:00.000Z
Casado,Electiva de  Ciencias Sociales,4.4,2022-03-01T00:00:00.000Z
Union libre,Electiva de  Ciencias Sociales,0.0,2022-03-01T00:00:00.000Z
Union libre,Electiva de  Ciencias Sociales,1.9,2022-03-01T00:00:00.000Z
Union libre,Electiva de Lectura y Escritura,4.2,2022-03-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,2.4,2022-03-01T00:00:00.000Z
Union libre,Electiva de Lectura y Escritura,2.4,2022-03-01T00:00:00.000Z
Divorciado,Electiva de Lectura y Escritura,0.1,2022-03-01T00:00:00.000Z
Casado,Electiva de Lectura y Escritura,0.1,2022-03-01T00:00:00.000Z
Casado,Ingles 3,2.2,2024-03-01T00:00:00.000Z
Viudo,Ingles 3,0.6,2024-03-01T00:00:00.000Z
Viudo,Ingles 3,1.1,2024-03-01T00:00:00.000Z
Casado,Ingles 3,3.1,2024-03-01T00:00:00.000Z
Divorciado,Ingles 3,1.6,2024-03-01T00:00:00.000Z
Soltero,Cálculo 2,4.2,2023-03-01T00:00:00.000Z
Divorciado,Cálculo 2,2.9,2023-03-01T00:00:00.000Z
Union libre,Cálculo 2,1.6,2023-03-01T00:00:00.000Z
Divorciado,Cálculo 2,2.4,2023-03-01T00:00:00.000Z
Casado,Cálculo 2,1.8,2023-03-01T00:00:00.000Z
Soltero,Cálculo 2,1.3,2024-01-01T00:00:00.000Z
Soltero,Cálculo 2,4.1,2024-01-01T00:00:00.000Z
Union libre,Cálculo 2,2.7,2024-01-01T00:00:00.000Z
Soltero,Cálculo 2,3.4,2024-01-01T00:00:00.000Z
Divorciado,Cálculo 2,3.4,2024-01-01T00:00:00.000Z
Divorciado,ETL (Extracción Transformación y Carga),4.1,2024-01-01T00:00:00.000Z
Union libre,ETL (Extracción Transformación y Carga),0.7,2024-01-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),0.8,2024-01-01T00:00:00.000Z
Union libre,ETL (Extracción Transformación y Carga),0.1,2024-01-01T00:00:00.000Z
Divorciado,ETL (Extracción Transformación y Carga),4.9,2024-01-01T00:00:00.000Z
Divorciado,Formación Ciudadana III: Paz y Convivencia,2.8,2023-01-01T00:00:00.000Z
Viudo,Formación Ciudadana III: Paz y Convivencia,1.8,2023-01-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,2.2,2023-01-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,3.6,2023-01-01T00:00:00.000Z
Casado,Formación Ciudadana III: Paz y Convivencia,3.4,2023-01-01T00:00:00.000Z
Union libre,Innovación y Emprendimiento,2.0,2022-01-01T00:00:00.000Z
Casado,Innovación y Emprendimiento,0.3,2022-01-01T00:00:00.000Z
Casado,Innovación y Emprendimiento,2.2,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,4.1,2022-01-01T00:00:00.000Z
Viudo,Innovación y Emprendimiento,0.7,2022-01-01T00:00:00.000Z
Union libre,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.8,2022-01-01T00:00:00.000Z
Divorciado,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.3,2022-01-01T00:00:00.000Z
Viudo,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.5,2022-01-01T00:00:00.000Z
Divorciado,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.4,2022-01-01T00:00:00.000Z
Viudo,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.1,2022-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,2.6,2024-03-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,4.9,2024-03-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad I,4.0,2024-03-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,2.3,2024-03-01T00:00:00.000Z
Viudo,Estadística y Probabilidad I,1.5,2024-03-01T00:00:00.000Z
Viudo,Analítica de Datos,4.6,2024-01-01T00:00:00.000Z
Casado,Analítica de Datos,4.7,2024-01-01T00:00:00.000Z
Union libre,Analítica de Datos,2.8,2024-01-01T00:00:00.000Z
Divorciado,Analítica de Datos,0.9,2024-01-01T00:00:00.000Z
Union libre,Analítica de Datos,5.0,2024-01-01T00:00:00.000Z
Casado,Electiva Profesional 3,2.0,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.8,2021-03-01T00:00:00.000Z
Union libre,Electiva Profesional 3,1.4,2021-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 3,0.7,2021-03-01T00:00:00.000Z
Viudo,Electiva Profesional 3,3.9,2021-03-01T00:00:00.000Z
Union libre,Seminario de Ing. de Datos e IA,4.6,2023-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,0.6,2023-03-01T00:00:00.000Z
Divorciado,Seminario de Ing. de Datos e IA,4.7,2023-03-01T00:00:00.000Z
Union libre,Seminario de Ing. de Datos e IA,2.3,2023-03-01T00:00:00.000Z
Viudo,Seminario de Ing. de Datos e IA,1.7,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,2.1,2022-03-01T00:00:00.000Z
Casado,Ingles 5,3.0,2022-03-01T00:00:00.000Z
Soltero,Ingles 5,1.3,2022-03-01T00:00:00.000Z
Union libre,Ingles 5,1.6,2022-03-01T00:00:00.000Z
Divorciado,Ingles 5,1.4,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,0.4,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,0.3,2021-03-01T00:00:00.000Z
Casado,Álgebra lineal,1.0,2021-03-01T00:00:00.000Z
Casado,Álgebra lineal,0.4,2021-03-01T00:00:00.000Z
Viudo,Álgebra lineal,1.5,2021-03-01T00:00:00.000Z
Viudo,Cálculo 1,5.0,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,1.1,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,0.5,2023-03-01T00:00:00.000Z
Viudo,Cálculo 1,4.9,2023-03-01T00:00:00.000Z
Union libre,Cálculo 1,3.2,2023-03-01T00:00:00.000Z
Union libre,Estadística y Probabilidad II,3.8,2024-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad II,4.4,2024-01-01T00:00:00.000Z
Viudo,Estadística y Probabilidad II,4.0,2024-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,2.8,2024-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,3.1,2024-01-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,2.4,2024-03-01T00:00:00.000Z
Union libre,Comunicación Oral y Escrita,4.7,2024-03-01T00:00:00.000Z
Union libre,Comunicación Oral y Escrita,3.1,2024-03-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,0.3,2024-03-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,2.0,2024-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),0.1,2024-03-01T00:00:00.000Z
Union libre,ETL (Extracción Transformación y Carga),2.0,2024-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),3.7,2024-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),3.0,2024-03-01T00:00:00.000Z
Divorciado,ETL (Extracción Transformación y Carga),1.2,2024-03-01T00:00:00.000Z
Divorciado,Ingles 1,1.3,2024-03-01T00:00:00.000Z
Divorciado,Ingles 1,2.4,2024-03-01T00:00:00.000Z
Union libre,Ingles 1,4.4,2024-03-01T00:00:00.000Z
Divorciado,Ingles 1,1.7,2024-03-01T00:00:00.000Z
Divorciado,Ingles 1,0.5,2024-03-01T00:00:00.000Z
Viudo,Almacenamiento de datos,0.7,2023-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.8,2023-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.3,2023-03-01T00:00:00.000Z
Divorciado,Almacenamiento de datos,0.1,2023-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.3,2023-03-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,5.0,2021-01-01T00:00:00.000Z
Viudo,Ingeniería y Sostenibilidad,0.4,2021-01-01T00:00:00.000Z
Viudo,Ingeniería y Sostenibilidad,0.8,2021-01-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,3.2,2021-01-01T00:00:00.000Z
Viudo,Ingeniería y Sostenibilidad,4.2,2021-01-01T00:00:00.000Z
Casado,Analítica de Datos,1.1,2022-03-01T00:00:00.000Z
Divorciado,Analítica de Datos,2.7,2022-03-01T00:00:00.000Z
Casado,Analítica de Datos,3.3,2022-03-01T00:00:00.000Z
Casado,Analítica de Datos,5.0,2022-03-01T00:00:00.000Z
Casado,Analítica de Datos,1.1,2022-03-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,3.9,2024-03-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,4.3,2024-03-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,0.6,2024-03-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,1.5,2024-03-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,4.2,2024-03-01T00:00:00.000Z
Divorciado,Programación,4.0,2022-03-01T00:00:00.000Z
Divorciado,Programación,4.9,2022-03-01T00:00:00.000Z
Casado,Programación,0.2,2022-03-01T00:00:00.000Z
Divorciado,Programación,3.1,2022-03-01T00:00:00.000Z
Soltero,Programación,3.8,2022-03-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,0.7,2022-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad II,2.0,2022-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad II,4.2,2022-01-01T00:00:00.000Z
Viudo,Estadística y Probabilidad II,4.2,2022-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,1.6,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,0.9,2024-03-01T00:00:00.000Z
Viudo,Cálculo 1,3.5,2024-03-01T00:00:00.000Z
Soltero,Cálculo 1,1.9,2024-03-01T00:00:00.000Z
Union libre,Cálculo 1,1.1,2024-03-01T00:00:00.000Z
Casado,Cálculo 1,0.7,2024-03-01T00:00:00.000Z
Union libre,Electiva Libre I,2.6,2023-01-01T00:00:00.000Z
Union libre,Electiva Libre I,4.1,2023-01-01T00:00:00.000Z
Casado,Electiva Libre I,1.4,2023-01-01T00:00:00.000Z
Divorciado,Electiva Libre I,2.9,2023-01-01T00:00:00.000Z
Union libre,Electiva Libre I,3.1,2023-01-01T00:00:00.000Z
Casado,Programación,3.6,2023-03-01T00:00:00.000Z
Casado,Programación,2.7,2023-03-01T00:00:00.000Z
Divorciado,Programación,3.7,2023-03-01T00:00:00.000Z
Divorciado,Programación,3.3,2023-03-01T00:00:00.000Z
Divorciado,Programación,3.5,2023-03-01T00:00:00.000Z
Casado,Legislación y Ética en el Manejo de Datos,0.1,2024-03-01T00:00:00.000Z
Divorciado,Legislación y Ética en el Manejo de Datos,2.3,2024-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,0.9,2024-03-01T00:00:00.000Z
Union libre,Legislación y Ética en el Manejo de Datos,2.7,2024-03-01T00:00:00.000Z
Viudo,Legislación y Ética en el Manejo de Datos,0.1,2024-03-01T00:00:00.000Z
Divorciado,Ingeniería y Sostenibilidad,1.9,2023-01-01T00:00:00.000Z
Union libre,Ingeniería y Sostenibilidad,1.2,2023-01-01T00:00:00.000Z
Divorciado,Ingeniería y Sostenibilidad,3.4,2023-01-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,2.1,2023-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.7,2023-01-01T00:00:00.000Z
Divorciado,Formación Ciudadana II: Sociedad y Estado,3.7,2022-01-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,4.4,2022-01-01T00:00:00.000Z
Viudo,Formación Ciudadana II: Sociedad y Estado,3.0,2022-01-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,0.1,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,0.1,2022-01-01T00:00:00.000Z
Divorciado,Programación,0.9,2024-01-01T00:00:00.000Z
Viudo,Programación,1.0,2024-01-01T00:00:00.000Z
Union libre,Programación,2.0,2024-01-01T00:00:00.000Z
Soltero,Programación,3.6,2024-01-01T00:00:00.000Z
Viudo,Programación,0.0,2024-01-01T00:00:00.000Z
Viudo,Matemáticas Fundamentales,4.7,2024-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,0.5,2024-03-01T00:00:00.000Z
Casado,Matemáticas Fundamentales,2.3,2024-03-01T00:00:00.000Z
Casado,Matemáticas Fundamentales,4.3,2024-03-01T00:00:00.000Z
Viudo,Matemáticas Fundamentales,0.7,2024-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 1,4.8,2024-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 1,2.8,2024-03-01T00:00:00.000Z
Union libre,Electiva Profesional 1,2.0,2024-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.2,2024-03-01T00:00:00.000Z
Viudo,Electiva Profesional 1,2.1,2024-03-01T00:00:00.000Z
Union libre,Seminario de Ing. de Datos e IA,0.2,2024-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,3.0,2024-03-01T00:00:00.000Z
Viudo,Seminario de Ing. de Datos e IA,3.1,2024-03-01T00:00:00.000Z
Divorciado,Seminario de Ing. de Datos e IA,1.9,2024-03-01T00:00:00.000Z
Viudo,Seminario de Ing. de Datos e IA,3.3,2024-03-01T00:00:00.000Z
Union libre,Legislación y Ética en el Manejo de Datos,3.2,2023-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,0.4,2023-03-01T00:00:00.000Z
Casado,Legislación y Ética en el Manejo de Datos,0.3,2023-03-01T00:00:00.000Z
Viudo,Legislación y Ética en el Manejo de Datos,0.0,2023-03-01T00:00:00.000Z
Viudo,Legislación y Ética en el Manejo de Datos,4.4,2023-03-01T00:00:00.000Z
Viudo,Electiva Profesional 5,4.3,2021-01-01T00:00:00.000Z
Divorciado,Electiva Profesional 5,3.9,2021-01-01T00:00:00.000Z
Viudo,Electiva Profesional 5,3.8,2021-01-01T00:00:00.000Z
Union libre,Electiva Profesional 5,3.8,2021-01-01T00:00:00.000Z
Divorciado,Electiva Profesional 5,3.6,2021-01-01T00:00:00.000Z
Viudo,ETL (Extracción Transformación y Carga),3.8,2021-03-01T00:00:00.000Z
Viudo,ETL (Extracción Transformación y Carga),4.1,2021-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),0.0,2021-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),2.6,2021-03-01T00:00:00.000Z
Casado,ETL (Extracción Transformación y Carga),4.2,2021-03-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,4.0,2024-01-01T00:00:00.000Z
Viudo,Electiva de Lectura y Escritura,3.2,2024-01-01T00:00:00.000Z
Divorciado,Electiva de Lectura y Escritura,1.2,2024-01-01T00:00:00.000Z
Union libre,Electiva de Lectura y Escritura,4.4,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,4.7,2024-01-01T00:00:00.000Z
Viudo,Ingles 3,0.2,2022-01-01T00:00:00.000Z
Casado,Ingles 3,1.3,2022-01-01T00:00:00.000Z
Viudo,Ingles 3,0.1,2022-01-01T00:00:00.000Z
Viudo,Ingles 3,1.6,2022-01-01T00:00:00.000Z
Soltero,Ingles 3,3.8,2022-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,4.0,2023-01-01T00:00:00.000Z
Viudo,Estadística y Probabilidad II,1.7,2023-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,2.7,2023-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad II,4.8,2023-01-01T00:00:00.000Z
Viudo,Estadística y Probabilidad II,3.0,2023-01-01T00:00:00.000Z
Divorciado,Administración para Ingenieros,1.6,2021-01-01T00:00:00.000Z
Viudo,Administración para Ingenieros,1.8,2021-01-01T00:00:00.000Z
Divorciado,Administración para Ingenieros,1.0,2021-01-01T00:00:00.000Z
Casado,Administración para Ingenieros,2.6,2021-01-01T00:00:00.000Z
Viudo,Administración para Ingenieros,3.6,2021-01-01T00:00:00.000Z
Divorciado,Álgebra lineal,3.7,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,1.6,2021-03-01T00:00:00.000Z
Union libre,Álgebra lineal,3.7,2021-03-01T00:00:00.000Z
Divorciado,Álgebra lineal,3.3,2021-03-01T00:00:00.000Z
Divorciado,Álgebra lineal,1.8,2021-03-01T00:00:00.000Z
Union libre,Ingles 1,3.1,2021-03-01T00:00:00.000Z
Casado,Ingles 1,2.6,2021-03-01T00:00:00.000Z
Soltero,Ingles 1,2.3,2021-03-01T00:00:00.000Z
Union libre,Ingles 1,0.6,2021-03-01T00:00:00.000Z
Divorciado,Ingles 1,3.7,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.6,2021-01-01T00:00:00.000Z
Union libre,Electiva Profesional 2,0.8,2021-01-01T00:00:00.000Z
Divorciado,Electiva Profesional 2,1.0,2021-01-01T00:00:00.000Z
Viudo,Electiva Profesional 2,1.7,2021-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.3,2021-01-01T00:00:00.000Z
Viudo,Seminario de Ing. de Datos e IA,1.1,2024-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,1.4,2024-01-01T00:00:00.000Z
Union libre,Seminario de Ing. de Datos e IA,0.4,2024-01-01T00:00:00.000Z
Casado,Seminario de Ing. de Datos e IA,4.5,2024-01-01T00:00:00.000Z
Union libre,Seminario de Ing. de Datos e IA,3.3,2024-01-01T00:00:00.000Z
Union libre,Estadística y Probabilidad I,3.4,2023-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,4.6,2023-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad I,1.5,2023-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,4.8,2023-01-01T00:00:00.000Z
Viudo,Estadística y Probabilidad I,0.8,2023-01-01T00:00:00.000Z
Union libre,Administración para Ingenieros,2.1,2022-01-01T00:00:00.000Z
Divorciado,Administración para Ingenieros,1.5,2022-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,1.1,2022-01-01T00:00:00.000Z
Divorciado,Administración para Ingenieros,2.2,2022-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,0.2,2022-01-01T00:00:00.000Z
Soltero,Ingles 1,5.0,2023-01-01T00:00:00.000Z
Union libre,Ingles 1,4.7,2023-01-01T00:00:00.000Z
Viudo,Ingles 1,1.0,2023-01-01T00:00:00.000Z
Viudo,Ingles 1,0.0,2023-01-01T00:00:00.000Z
Divorciado,Ingles 1,2.9,2023-01-01T00:00:00.000Z
Viudo,Electiva Profesional 1,4.3,2022-03-01T00:00:00.000Z
Casado,Electiva Profesional 1,1.5,2022-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,3.3,2022-03-01T00:00:00.000Z
Divorciado,Electiva Profesional 1,0.5,2022-03-01T00:00:00.000Z
Union libre,Electiva Profesional 1,4.3,2022-03-01T00:00:00.000Z
Divorciado,Electiva Libre I,1.7,2023-03-01T00:00:00.000Z
Divorciado,Electiva Libre I,4.7,2023-03-01T00:00:00.000Z
