paisOrigen,nombreCurso,nota,periodo
Portugal,Lógica y Matemática Discreta,0.4,2021-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,1.7,2021-03-01T00:00:00.000Z
Portugal,Formación Ciudadana II: Sociedad y Estado,3.4,2024-03-01T00:00:00.000Z
Portugal,Formación Ciudadana II: Sociedad y Estado,1.4,2024-03-01T00:00:00.000Z
Portugal,Formación Ciudadana II: Sociedad y Estado,1.2,2024-03-01T00:00:00.000Z
Portugal,Formación Ciudadana II: Sociedad y Estado,1.1,2024-03-01T00:00:00.000Z
Portugal,Formación Ciudadana II: Sociedad y Estado,0.9,2024-03-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,3.1,2023-01-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,3.4,2023-01-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,0.6,2023-01-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,4.3,2023-01-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,4.9,2023-01-01T00:00:00.000Z
Brasil,Seguridad de la Información,4.3,2024-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,1.5,2024-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,0.1,2024-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,0.3,2024-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,2.9,2024-03-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,3.6,2024-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,1.8,2024-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,0.9,2024-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,1.7,2024-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,0.8,2024-01-01T00:00:00.000Z
Espa?a,Electiva Profesional 3,1.7,2023-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,3.4,2023-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,3.8,2023-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,4.3,2023-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,4.8,2023-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,3.3,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,3.7,2024-01-01T00:00:00.000Z
Espa?a,Electiva Profesional 3,3.9,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,2.1,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,4.7,2024-01-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,2.3,2021-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,0.0,2021-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,4.1,2021-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,1.4,2021-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,0.2,2021-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,1.4,2023-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,4.6,2023-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,4.0,2023-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,2.1,2023-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,4.6,2023-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.3,2021-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.7,2021-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.5,2021-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.7,2021-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.5,2021-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.4,2023-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.1,2023-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.5,2023-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.4,2023-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.9,2023-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.6,2022-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.8,2022-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.9,2022-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.6,2022-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.0,2022-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,1.0,2022-03-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,2.2,2022-03-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,2.3,2022-03-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,1.4,2022-03-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,3.0,2022-03-01T00:00:00.000Z
Portugal,Administración para Ingenieros,0.6,2023-01-01T00:00:00.000Z
Portugal,Administración para Ingenieros,2.2,2023-01-01T00:00:00.000Z
Portugal,Administración para Ingenieros,4.1,2023-01-01T00:00:00.000Z
Portugal,Administración para Ingenieros,3.8,2023-01-01T00:00:00.000Z
Portugal,Administración para Ingenieros,0.0,2023-01-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,4.6,2023-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,1.8,2023-03-01T00:00:00.000Z
Santo Tom? y Princip,Ingeniería y Sostenibilidad,2.3,2023-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,3.3,2023-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,0.6,2023-03-01T00:00:00.000Z
Brasil,Electiva profesional 4,0.3,2024-01-01T00:00:00.000Z
Portugal,Electiva profesional 4,4.9,2024-01-01T00:00:00.000Z
Portugal,Electiva profesional 4,1.1,2024-01-01T00:00:00.000Z
Portugal,Electiva profesional 4,2.1,2024-01-01T00:00:00.000Z
Portugal,Electiva profesional 4,3.2,2024-01-01T00:00:00.000Z
Portugal,Ingles 5,4.6,2021-01-01T00:00:00.000Z
Portugal,Ingles 5,3.7,2021-01-01T00:00:00.000Z
Portugal,Ingles 5,0.9,2021-01-01T00:00:00.000Z
Portugal,Ingles 5,3.5,2021-01-01T00:00:00.000Z
Portugal,Ingles 5,4.2,2021-01-01T00:00:00.000Z
Portugal,Redes e Infraestructura,0.3,2024-01-01T00:00:00.000Z
Portugal,Redes e Infraestructura,3.0,2024-01-01T00:00:00.000Z
Portugal,Redes e Infraestructura,2.1,2024-01-01T00:00:00.000Z
Portugal,Redes e Infraestructura,1.9,2024-01-01T00:00:00.000Z
Portugal,Redes e Infraestructura,0.2,2024-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,3.6,2022-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,4.3,2022-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,1.8,2022-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,2.6,2022-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,2.6,2022-03-01T00:00:00.000Z
Portugal,Álgebra lineal,2.3,2021-03-01T00:00:00.000Z
Portugal,Álgebra lineal,2.8,2021-03-01T00:00:00.000Z
Portugal,Álgebra lineal,5.0,2021-03-01T00:00:00.000Z
Portugal,Álgebra lineal,3.0,2021-03-01T00:00:00.000Z
Portugal,Álgebra lineal,0.2,2021-03-01T00:00:00.000Z
Portugal,Ingles 2,0.6,2022-03-01T00:00:00.000Z
Portugal,Ingles 2,4.2,2022-03-01T00:00:00.000Z
Portugal,Ingles 2,3.2,2022-03-01T00:00:00.000Z
Portugal,Ingles 2,1.8,2022-03-01T00:00:00.000Z
Portugal,Ingles 2,1.6,2022-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,4.6,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,4.9,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,4.4,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,2.1,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,1.3,2021-03-01T00:00:00.000Z
Portugal,Formación Ciudadana III: Paz y Convivencia,4.8,2023-01-01T00:00:00.000Z
Portugal,Formación Ciudadana III: Paz y Convivencia,4.1,2023-01-01T00:00:00.000Z
Portugal,Formación Ciudadana III: Paz y Convivencia,4.6,2023-01-01T00:00:00.000Z
Portugal,Formación Ciudadana III: Paz y Convivencia,2.8,2023-01-01T00:00:00.000Z
Portugal,Formación Ciudadana III: Paz y Convivencia,1.9,2023-01-01T00:00:00.000Z
Portugal,Ingles 5,2.4,2021-03-01T00:00:00.000Z
Portugal,Ingles 5,2.0,2021-03-01T00:00:00.000Z
Portugal,Ingles 5,4.0,2021-03-01T00:00:00.000Z
Portugal,Ingles 5,1.2,2021-03-01T00:00:00.000Z
Portugal,Ingles 5,2.4,2021-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,4.0,2023-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,4.2,2023-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,0.1,2023-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,0.4,2023-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,3.6,2023-03-01T00:00:00.000Z
Portugal,Sistemas Operativos,0.5,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,4.5,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,4.4,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,3.7,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,2.0,2021-01-01T00:00:00.000Z
Portugal,Electiva Libre I,1.6,2021-03-01T00:00:00.000Z
Portugal,Electiva Libre I,4.3,2021-03-01T00:00:00.000Z
Portugal,Electiva Libre I,1.1,2021-03-01T00:00:00.000Z
Portugal,Electiva Libre I,3.4,2021-03-01T00:00:00.000Z
Portugal,Electiva Libre I,2.0,2021-03-01T00:00:00.000Z
Brasil,Ingles 5,4.4,2023-01-01T00:00:00.000Z
Portugal,Ingles 5,1.6,2023-01-01T00:00:00.000Z
Portugal,Ingles 5,3.8,2023-01-01T00:00:00.000Z
Portugal,Ingles 5,4.3,2023-01-01T00:00:00.000Z
Portugal,Ingles 5,5.0,2023-01-01T00:00:00.000Z
Brasil,Ingeniería y Sostenibilidad,0.1,2021-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,2.7,2021-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,5.0,2021-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,1.3,2021-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,2.2,2021-03-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,0.2,2021-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,0.3,2021-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,1.4,2021-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,2.6,2021-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,4.2,2021-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,2.3,2023-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,4.1,2023-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,1.3,2023-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,1.1,2023-01-01T00:00:00.000Z
Portugal,Legislación y Ética en el Manejo de Datos,1.7,2023-01-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,1.7,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,0.0,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,2.9,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,4.8,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,1.6,2022-03-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,2.9,2022-03-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,3.3,2022-03-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,2.3,2022-03-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,3.6,2022-03-01T00:00:00.000Z
Portugal,Innovación y Emprendimiento,1.8,2022-03-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,2.3,2022-01-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,3.2,2022-01-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,0.1,2022-01-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,4.6,2022-01-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,2.9,2022-01-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.8,2024-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.7,2024-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.7,2024-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.4,2024-03-01T00:00:00.000Z
Portugal,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.5,2024-03-01T00:00:00.000Z
Inglaterra,Electiva Profesional 3,0.6,2022-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,5.0,2022-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,3.6,2022-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,0.5,2022-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,2.7,2022-03-01T00:00:00.000Z
Portugal,Álgebra lineal,3.7,2024-03-01T00:00:00.000Z
Portugal,Álgebra lineal,3.8,2024-03-01T00:00:00.000Z
Portugal,Álgebra lineal,4.7,2024-03-01T00:00:00.000Z
Rusia,Álgebra lineal,4.4,2024-03-01T00:00:00.000Z
Portugal,Álgebra lineal,4.1,2024-03-01T00:00:00.000Z
Portugal,Ingles 1,2.7,2021-03-01T00:00:00.000Z
Portugal,Ingles 1,0.2,2021-03-01T00:00:00.000Z
Portugal,Ingles 1,0.1,2021-03-01T00:00:00.000Z
Portugal,Ingles 1,4.6,2021-03-01T00:00:00.000Z
Portugal,Ingles 1,1.1,2021-03-01T00:00:00.000Z
Portugal,Electiva Profesional 1,1.5,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,0.7,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,4.8,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,3.2,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,3.1,2024-01-01T00:00:00.000Z
Portugal,Seguridad de la Información,4.9,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,3.5,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,3.4,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,4.1,2021-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,0.8,2021-03-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,3.5,2022-03-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,1.6,2022-03-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,4.7,2022-03-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,4.9,2022-03-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,2.6,2022-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,2.2,2021-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,2.1,2021-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,4.1,2021-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,0.0,2021-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,1.3,2021-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,1.1,2023-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,3.9,2023-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,0.2,2023-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,5.0,2023-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,0.8,2023-01-01T00:00:00.000Z
Espa?a,Sistemas Operativos,3.0,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,0.3,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,2.8,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,2.3,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,0.1,2021-01-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),4.1,2024-03-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),0.4,2024-03-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),1.8,2024-03-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),2.4,2024-03-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),1.3,2024-03-01T00:00:00.000Z
Portugal,Electiva Profesional 1,0.2,2023-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,1.9,2023-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,1.4,2023-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,2.7,2023-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,2.7,2023-01-01T00:00:00.000Z
Brasil,Inteligencia Artificial,1.2,2021-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,0.1,2021-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,0.8,2021-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,1.8,2021-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,0.5,2021-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,1.5,2022-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,1.9,2022-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,0.2,2022-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,1.8,2022-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,3.7,2022-03-01T00:00:00.000Z
Portugal,Almacenamiento de datos,3.6,2024-03-01T00:00:00.000Z
Portugal,Almacenamiento de datos,3.7,2024-03-01T00:00:00.000Z
Portugal,Almacenamiento de datos,0.6,2024-03-01T00:00:00.000Z
Portugal,Almacenamiento de datos,4.5,2024-03-01T00:00:00.000Z
Portugal,Almacenamiento de datos,3.9,2024-03-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),2.7,2023-01-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),4.0,2023-01-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),1.1,2023-01-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),0.1,2023-01-01T00:00:00.000Z
Portugal,ETL (Extracción Transformación y Carga),3.2,2023-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,1.2,2022-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,2.1,2022-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,4.5,2022-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,4.9,2022-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,1.6,2022-01-01T00:00:00.000Z
Portugal,Electiva Libre I,2.5,2023-01-01T00:00:00.000Z
Portugal,Electiva Libre I,4.1,2023-01-01T00:00:00.000Z
Portugal,Electiva Libre I,1.9,2023-01-01T00:00:00.000Z
Portugal,Electiva Libre I,3.1,2023-01-01T00:00:00.000Z
Portugal,Electiva Libre I,1.1,2023-01-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,4.8,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,0.7,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,1.1,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,1.2,2022-03-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,0.6,2022-03-01T00:00:00.000Z
Portugal,Inteligencia Artificial,2.9,2024-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,1.5,2024-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,4.6,2024-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,3.0,2024-01-01T00:00:00.000Z
Portugal,Inteligencia Artificial,3.3,2024-01-01T00:00:00.000Z
Portugal,Cálculo 2,2.1,2022-03-01T00:00:00.000Z
Portugal,Cálculo 2,0.5,2022-03-01T00:00:00.000Z
Portugal,Cálculo 2,0.8,2022-03-01T00:00:00.000Z
Portugal,Cálculo 2,1.5,2022-03-01T00:00:00.000Z
Portugal,Cálculo 2,1.3,2022-03-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,1.3,2021-01-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,1.8,2021-01-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,3.6,2021-01-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,4.5,2021-01-01T00:00:00.000Z
Portugal,Matemáticas Fundamentales,3.8,2021-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,3.6,2021-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,2.0,2021-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,0.5,2021-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,3.5,2021-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,4.2,2021-01-01T00:00:00.000Z
Portugal,Electiva Profesional 1,1.3,2021-03-01T00:00:00.000Z
Portugal,Electiva Profesional 1,4.8,2021-03-01T00:00:00.000Z
Portugal,Electiva Profesional 1,3.9,2021-03-01T00:00:00.000Z
Portugal,Electiva Profesional 1,2.4,2021-03-01T00:00:00.000Z
Portugal,Electiva Profesional 1,4.2,2021-03-01T00:00:00.000Z
Brasil,Electiva Profesional 3,2.7,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,3.9,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,4.3,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,1.5,2024-01-01T00:00:00.000Z
Portugal,Electiva Profesional 3,2.9,2024-01-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,1.8,2022-03-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,4.8,2022-03-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,3.0,2022-03-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,4.7,2022-03-01T00:00:00.000Z
Portugal,Seminario de Ing. de Datos e IA,1.6,2022-03-01T00:00:00.000Z
Portugal,Ingles 4,4.5,2024-03-01T00:00:00.000Z
Portugal,Ingles 4,2.2,2024-03-01T00:00:00.000Z
Portugal,Ingles 4,4.4,2024-03-01T00:00:00.000Z
Portugal,Ingles 4,0.7,2024-03-01T00:00:00.000Z
Portugal,Ingles 4,3.7,2024-03-01T00:00:00.000Z
Portugal,Formación Ciudadana I : Identidades y Pluralismo,3.8,2022-03-01T00:00:00.000Z
Portugal,Formación Ciudadana I : Identidades y Pluralismo,1.5,2022-03-01T00:00:00.000Z
Portugal,Formación Ciudadana I : Identidades y Pluralismo,2.9,2022-03-01T00:00:00.000Z
Portugal,Formación Ciudadana I : Identidades y Pluralismo,2.5,2022-03-01T00:00:00.000Z
Portugal,Formación Ciudadana I : Identidades y Pluralismo,0.1,2022-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,2.8,2023-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,0.2,2023-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,4.1,2023-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,3.6,2023-03-01T00:00:00.000Z
Portugal,Seguridad de la Información,1.8,2023-03-01T00:00:00.000Z
Portugal,Cálculo 2,4.5,2021-01-01T00:00:00.000Z
Portugal,Cálculo 2,2.2,2021-01-01T00:00:00.000Z
Portugal,Cálculo 2,0.6,2021-01-01T00:00:00.000Z
Portugal,Cálculo 2,2.7,2021-01-01T00:00:00.000Z
Portugal,Cálculo 2,3.3,2021-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,0.0,2024-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,4.9,2024-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,3.3,2024-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,2.7,2024-01-01T00:00:00.000Z
Portugal,Sistemas Operativos,4.0,2024-01-01T00:00:00.000Z
Portugal,Administración para Ingenieros,3.5,2022-01-01T00:00:00.000Z
